city,timestamp,temperature,season
New York,2010-05-14,9.054165453288501,spring
New York,2010-05-15,2.4184265974536467,spring
New York,2010-05-16,1.072844541418288,spring
New York,2010-05-17,13.454038174613293,spring
New York,2010-05-18,9.250158843827071,spring
New York,2010-05-19,0.9596864006205514,spring
New York,2010-05-20,2.8019725807832643,spring
New York,2010-05-21,10.231226975227802,spring
New York,2010-05-22,6.858498283586444,spring
New York,2010-05-23,12.158055986803912,spring
New York,2010-05-24,19.824253068803312,spring
New York,2010-05-25,4.48868805968096,spring
New York,2010-05-26,3.0145456382761724,spring
New York,2010-05-27,12.917071420811942,spring
New York,2010-05-28,17.052785875938476,spring
New York,2010-05-29,11.913457512850089,spring
New York,2010-05-30,11.403188949285834,spring
New York,2010-05-31,8.32647195095836,spring
New York,2010-06-01,22.395559670544102,summer
New York,2010-06-02,23.245339234944947,summer
New York,2010-06-03,16.328617748470847,summer
New York,2010-06-04,23.634309258850926,summer
New York,2010-06-05,25.93538267559381,summer
New York,2010-06-06,23.924644302780095,summer
New York,2010-06-07,28.226711960972157,summer
New York,2010-06-08,27.503987352873143,summer
New York,2010-06-09,21.778334376651927,summer
New York,2010-06-10,18.921563603195047,summer
New York,2010-06-11,31.891922112168665,summer
New York,2010-06-12,26.52442788668673,summer
New York,2010-06-13,25.96986111986961,summer
New York,2010-06-14,23.49792542609263,summer
New York,2010-06-15,29.817596067273257,summer
New York,2010-06-16,30.541882173356797,summer
New York,2010-06-17,28.43795104504365,summer
New York,2010-06-18,26.357485626469206,summer
New York,2010-06-19,24.181997848214184,summer
New York,2010-06-20,27.015267449891468,summer
New York,2010-06-21,25.827594893090232,summer
New York,2010-06-22,22.600744031767043,summer
New York,2010-06-23,25.671324612111153,summer
New York,2010-06-24,22.39043557845162,summer
New York,2010-06-25,22.722517331348307,summer
New York,2010-06-26,19.471035863981058,summer
New York,2010-06-27,18.240602157589045,summer
New York,2010-06-28,27.268634373285675,summer
New York,2010-06-29,25.881975171833027,summer
New York,2010-06-30,28.790093498801017,summer
New York,2010-07-01,32.31398174265518,summer
New York,2010-07-02,33.74479493526527,summer
New York,2010-07-03,18.224553195734792,summer
New York,2010-07-04,27.613586716022816,summer
New York,2010-07-05,26.121789642761772,summer
New York,2010-07-06,27.922530061059145,summer
New York,2010-07-07,22.155016878673692,summer
New York,2010-07-08,30.469392069945304,summer
New York,2010-07-09,27.892089004356325,summer
New York,2010-07-10,16.314697254982025,summer
New York,2010-07-11,30.072523428284217,summer
New York,2010-07-12,25.944785672449218,summer
New York,2010-07-13,28.21592948400996,summer
New York,2010-07-14,23.615258213572925,summer
New York,2010-07-15,29.01265530100562,summer
New York,2010-07-16,23.30155188411486,summer
New York,2010-07-17,24.072930134192347,summer
New York,2010-07-18,25.313938454768156,summer
New York,2010-07-19,20.25683419818003,summer
New York,2010-07-20,21.612287985291033,summer
New York,2010-07-21,24.285147326521596,summer
New York,2010-07-22,25.703854395162747,summer
New York,2010-07-23,27.12800489561912,summer
New York,2010-07-24,24.402829967100473,summer
New York,2010-07-25,24.58814712495751,summer
New York,2010-07-26,19.07833698440906,summer
New York,2010-07-27,26.525325141145306,summer
New York,2010-07-28,16.38792931808245,summer
New York,2010-07-29,26.485425175751605,summer
New York,2010-07-30,20.42915393139959,summer
New York,2010-07-31,26.73265431330891,summer
New York,2010-08-01,21.99488864314561,summer
New York,2010-08-02,27.436816072947583,summer
New York,2010-08-03,27.310318587644208,summer
New York,2010-08-04,25.64894063824014,summer
New York,2010-08-05,25.046662053510495,summer
New York,2010-08-06,27.8508727922739,summer
New York,2010-08-07,26.05054661582345,summer
New York,2010-08-08,21.305769647822245,summer
New York,2010-08-09,12.827159115359677,summer
New York,2010-08-10,25.645325566239286,summer
New York,2010-08-11,23.397035219174192,summer
New York,2010-08-12,21.522199856833993,summer
New York,2010-08-13,32.95205625477266,summer
New York,2010-08-14,13.966230569361095,summer
New York,2010-08-15,18.16960941611237,summer
New York,2010-08-16,20.692083472342702,summer
New York,2010-08-17,23.516937013118596,summer
New York,2010-08-18,27.653410052308956,summer
New York,2010-08-19,23.60504339772494,summer
New York,2010-08-20,23.1536999929995,summer
New York,2010-08-21,19.133385651251665,summer
New York,2010-08-22,20.45378692812965,summer
New York,2010-08-23,26.83762286322063,summer
New York,2010-08-24,20.186734982764374,summer
New York,2010-08-25,24.76713241569276,summer
New York,2010-08-26,21.903151347265293,summer
New York,2010-08-27,21.977994337640176,summer
New York,2010-08-28,24.140176492483576,summer
New York,2010-08-29,22.65223659121087,summer
New York,2010-08-30,20.43166230549385,summer
New York,2010-08-31,26.826040897869717,summer
New York,2010-09-01,24.163123651530558,autumn
New York,2010-09-02,5.4091794692031865,autumn
New York,2010-09-03,14.14985083833027,autumn
New York,2010-09-04,9.372827923583298,autumn
New York,2010-09-05,22.35392063786207,autumn
New York,2010-09-06,17.363164378778905,autumn
New York,2010-09-07,22.472455359059232,autumn
New York,2010-09-08,20.329289014781345,autumn
New York,2010-09-09,15.692451561573248,autumn
New York,2010-09-10,21.324726942119064,autumn
New York,2010-09-11,10.698823533076318,autumn
New York,2010-09-12,15.31934734351372,autumn
New York,2010-09-13,8.910794984648822,autumn
New York,2010-09-14,20.409107863395175,autumn
New York,2010-09-15,26.644049005677065,autumn
New York,2010-09-16,11.151873620594,autumn
New York,2010-09-17,16.779959393921583,autumn
New York,2010-09-18,21.31099488456385,autumn
New York,2010-09-19,23.31812236976646,autumn
New York,2010-09-20,17.23453653896876,autumn
New York,2010-09-21,15.052455693883493,autumn
New York,2010-09-22,7.075021615514586,autumn
New York,2010-09-23,16.632296896996934,autumn
New York,2010-09-24,15.78324844581647,autumn
New York,2010-09-25,18.4460411052241,autumn
New York,2010-09-26,19.86665847964814,autumn
New York,2010-09-27,16.804759797445442,autumn
New York,2010-09-28,10.364641383235451,autumn
New York,2010-09-29,15.410009926291888,autumn
New York,2010-09-30,21.81632024151632,autumn
New York,2010-10-01,14.116214267522635,autumn
New York,2010-10-02,18.31038194734821,autumn
New York,2010-10-03,14.866318941364714,autumn
New York,2010-10-04,13.424652981816111,autumn
New York,2010-10-05,14.663303157634456,autumn
New York,2010-10-06,14.699582986169306,autumn
New York,2010-10-07,10.49856873893773,autumn
New York,2010-10-08,9.239138845264407,autumn
New York,2010-10-09,21.803541737524533,autumn
New York,2010-10-10,18.48755903557868,autumn
New York,2010-10-11,5.399101609109188,autumn
New York,2010-10-12,11.735206091666672,autumn
New York,2010-10-13,11.479639818472318,autumn
New York,2010-10-14,18.44529463132908,autumn
New York,2010-10-15,12.991312807428852,autumn
New York,2010-10-16,18.654755640653818,autumn
New York,2010-10-17,14.732181405667745,autumn
New York,2010-10-18,7.942688493154071,autumn
New York,2010-10-19,10.444958088735863,autumn
New York,2010-10-20,20.651902160265834,autumn
New York,2010-10-21,7.94634172601342,autumn
New York,2010-10-22,3.3438212665803224,autumn
New York,2010-10-23,25.276677379325108,autumn
New York,2010-10-24,24.66779609920946,autumn
New York,2010-10-25,8.941950868513846,autumn
New York,2010-10-26,10.793793277166674,autumn
New York,2010-10-27,8.258250324181377,autumn
New York,2010-10-28,19.169704962395098,autumn
New York,2010-10-29,16.18266204293406,autumn
New York,2010-10-30,14.430053692490727,autumn
New York,2010-10-31,11.771250729908353,autumn
New York,2010-11-01,23.34306483126933,autumn
New York,2010-11-02,13.425970883669567,autumn
New York,2010-11-03,15.901951940968013,autumn
New York,2010-11-04,9.830642093518657,autumn
New York,2010-11-05,11.984568449142625,autumn
New York,2010-11-06,14.775078882670636,autumn
New York,2010-11-07,10.358820340061097,autumn
New York,2010-11-08,15.975943849987601,autumn
New York,2010-11-09,11.342728769609739,autumn
New York,2010-11-10,5.008883207085825,autumn
New York,2010-11-11,4.565046576291554,autumn
New York,2010-11-12,23.57641132017148,autumn
New York,2010-11-13,17.241752120254457,autumn
New York,2010-11-14,10.450019965398182,autumn
New York,2010-11-15,17.040225249613098,autumn
New York,2010-11-16,14.248265774226434,autumn
New York,2010-11-17,18.415618257158535,autumn
New York,2010-11-18,15.919400136153376,autumn
New York,2010-11-19,23.33634499353562,autumn
New York,2010-11-20,15.872884546254872,autumn
New York,2010-11-21,8.617372385000916,autumn
New York,2010-11-22,26.806012035059187,autumn
New York,2010-11-23,10.115994206668855,autumn
New York,2010-11-24,22.39989248639494,autumn
New York,2010-11-25,32.30529850011972,autumn
New York,2010-11-26,21.811514966614567,autumn
New York,2010-11-27,19.53786637164727,autumn
New York,2010-11-28,11.319550521552685,autumn
New York,2010-11-29,16.869041271681198,autumn
New York,2010-11-30,13.98464028087334,autumn
New York,2010-12-01,0.03690727987580244,winter
New York,2010-12-02,1.9971148600866184,winter
New York,2010-12-03,-3.6569605607953775,winter
New York,2010-12-04,16.952797745356992,winter
New York,2010-12-05,-1.7737344738893261,winter
New York,2010-12-06,3.5393301774166988,winter
New York,2010-12-07,-10.926599107257374,winter
New York,2010-12-08,-0.6722254601050428,winter
New York,2010-12-09,3.8575107662854116,winter
New York,2010-12-10,5.749976293623041,winter
New York,2010-12-11,-2.3687906839585064,winter
New York,2010-12-12,-1.9414556465222177,winter
New York,2010-12-13,3.873455158880809,winter
New York,2010-12-14,5.512660360048151,winter
New York,2010-12-15,-6.405157936889302,winter
New York,2010-12-16,0.07435118601082696,winter
New York,2010-12-17,-1.6378166877741127,winter
New York,2010-12-18,5.056484117456298,winter
New York,2010-12-19,-3.5762022633873687,winter
New York,2010-12-20,5.05057917556544,winter
New York,2010-12-21,3.2484091266164326,winter
New York,2010-12-22,-5.209733672842114,winter
New York,2010-12-23,1.6475005307526993,winter
New York,2010-12-24,-8.571215644437446,winter
New York,2010-12-25,-3.612148944348643,winter
New York,2010-12-26,0.7013802313315802,winter
New York,2010-12-27,5.772715889690088,winter
New York,2010-12-28,0.9921930317457179,winter
New York,2010-12-29,1.830742514470105,winter
New York,2010-12-30,5.45485973729299,winter
New York,2010-12-31,-8.528844099864017,winter
New York,2011-01-01,0.8587541794612883,winter
New York,2011-01-02,6.234565948719096,winter
New York,2011-01-03,10.080189325572084,winter
New York,2011-01-04,5.958643146246969,winter
New York,2011-01-05,2.75573156150351,winter
New York,2011-01-06,-3.696509437568066,winter
New York,2011-01-07,0.708997398422349,winter
New York,2011-01-08,7.452399853659096,winter
New York,2011-01-09,-4.462061155965392,winter
New York,2011-01-10,2.7078985429877322,winter
New York,2011-01-11,5.7171836752294345,winter
New York,2011-01-12,-7.395255091673811,winter
New York,2011-01-13,-0.13313663984291677,winter
New York,2011-01-14,-5.609021442364709,winter
New York,2011-01-15,7.644344023030167,winter
New York,2011-01-16,-4.342665622263334,winter
New York,2011-01-17,-14.057502308220077,winter
New York,2011-01-18,-7.542655141800036,winter
New York,2011-01-19,-6.080776828739221,winter
New York,2011-01-20,7.966169662032877,winter
New York,2011-01-21,0.6127465361895537,winter
New York,2011-01-22,14.606165233173535,winter
New York,2011-01-23,-5.724090709572635,winter
New York,2011-01-24,0.7717147482804914,winter
New York,2011-01-25,6.161696410580724,winter
New York,2011-01-26,-1.9609529311663048,winter
New York,2011-01-27,-1.6844706498670257,winter
New York,2011-01-28,-11.047273510052424,winter
New York,2011-01-29,3.224559835870359,winter
New York,2011-01-30,-2.5462322796050794,winter
New York,2011-01-31,2.632830262693757,winter
New York,2011-02-01,-4.201167326431317,winter
New York,2011-02-02,-2.9707821712275164,winter
New York,2011-02-03,-3.856048352494033,winter
New York,2011-02-04,-8.012433355190558,winter
New York,2011-02-05,-13.043937636263,winter
New York,2011-02-06,10.105925723556915,winter
New York,2011-02-07,1.0311389517377316,winter
New York,2011-02-08,0.5612717635188662,winter
New York,2011-02-09,-3.2544969499955734,winter
New York,2011-02-10,-0.1528912469538644,winter
New York,2011-02-11,-14.806960930798498,winter
New York,2011-02-12,6.561013595838633,winter
New York,2011-02-13,-11.953509724329592,winter
New York,2011-02-14,-1.2195983671352781,winter
New York,2011-02-15,0.5824265952521923,winter
New York,2011-02-16,-0.7222539752175395,winter
New York,2011-02-17,4.1980603952194055,winter
New York,2011-02-18,10.805381580666857,winter
New York,2011-02-19,-2.877089041120694,winter
New York,2011-02-20,3.0259801506261716,winter
New York,2011-02-21,-1.167278229998109,winter
New York,2011-02-22,-10.135610542178725,winter
New York,2011-02-23,-7.901107797410251,winter
New York,2011-02-24,-0.06910004023300101,winter
New York,2011-02-25,-1.6729914166208724,winter
New York,2011-02-26,1.0820169495759215,winter
New York,2011-02-27,-1.7557841123422766,winter
New York,2011-02-28,1.5189508391057003,winter
New York,2011-03-01,14.904297485296471,spring
New York,2011-03-02,8.126890817908874,spring
New York,2011-03-03,2.1140825663421516,spring
New York,2011-03-04,13.18343402388697,spring
New York,2011-03-05,4.3016401323436195,spring
New York,2011-03-06,2.1602094873739883,spring
New York,2011-03-07,6.699069223502022,spring
New York,2011-03-08,18.20031142752868,spring
New York,2011-03-09,1.3846778886615336,spring
New York,2011-03-10,14.275373304801684,spring
New York,2011-03-11,14.947049130288626,spring
New York,2011-03-12,13.546190105025914,spring
New York,2011-03-13,2.374130241223834,spring
New York,2011-03-14,10.802900146187671,spring
New York,2011-03-15,7.29008650945608,spring
New York,2011-03-16,10.883599629372373,spring
New York,2011-03-17,7.2592244594789275,spring
New York,2011-03-18,2.400733970064427,spring
New York,2011-03-19,12.952722665336097,spring
New York,2011-03-20,4.266763984836402,spring
New York,2011-03-21,8.675530919803252,spring
New York,2011-03-22,7.833083913460124,spring
New York,2011-03-23,13.153673702841123,spring
New York,2011-03-24,6.389903193147841,spring
New York,2011-03-25,12.555792423467665,spring
New York,2011-03-26,8.506027493259529,spring
New York,2011-03-27,8.692123510359442,spring
New York,2011-03-28,18.790791123881682,spring
New York,2011-03-29,8.848555007713074,spring
New York,2011-03-30,21.672601771697252,spring
New York,2011-03-31,10.746204300219794,spring
New York,2011-04-01,7.802923839514769,spring
New York,2011-04-02,10.416714111435883,spring
New York,2011-04-03,7.891241698177202,spring
New York,2011-04-04,8.039463538658664,spring
New York,2011-04-05,3.357630131833532,spring
New York,2011-04-06,10.236609598033223,spring
New York,2011-04-07,14.503077863820636,spring
New York,2011-04-08,9.241469431885209,spring
New York,2011-04-09,13.933610682075562,spring
New York,2011-04-10,7.637731859783683,spring
New York,2011-04-11,11.354438365330772,spring
New York,2011-04-12,7.6099826165613855,spring
New York,2011-04-13,5.397401955114115,spring
New York,2011-04-14,14.807462325007533,spring
New York,2011-04-15,8.639862120454831,spring
New York,2011-04-16,1.67647733195707,spring
New York,2011-04-17,5.438543886647235,spring
New York,2011-04-18,4.761001887444522,spring
New York,2011-04-19,16.528343604249347,spring
New York,2011-04-20,4.7761889349609845,spring
New York,2011-04-21,14.841135034009204,spring
New York,2011-04-22,14.674397578745719,spring
New York,2011-04-23,15.026260583853809,spring
New York,2011-04-24,11.34970538283246,spring
New York,2011-04-25,20.86276800127237,spring
New York,2011-04-26,7.083692983985374,spring
New York,2011-04-27,4.523705434733064,spring
New York,2011-04-28,17.302385693040936,spring
New York,2011-04-29,12.73284074435653,spring
New York,2011-04-30,14.574551512547892,spring
New York,2011-05-01,8.523388903433654,spring
New York,2011-05-02,13.253263697032988,spring
New York,2011-05-03,12.62796084686157,spring
New York,2011-05-04,15.676922816236857,spring
New York,2011-05-05,19.338605308968926,spring
New York,2011-05-06,8.893119432885625,spring
New York,2011-05-07,5.273774186572341,spring
New York,2011-05-08,8.765592969412884,spring
New York,2011-05-09,8.34148446396549,spring
New York,2011-05-10,5.1470705254187745,spring
New York,2011-05-11,19.45951758642206,spring
New York,2011-05-12,12.676055292763108,spring
New York,2011-05-13,6.0584964144609454,spring
New York,2011-05-14,12.117547038162861,spring
New York,2011-05-15,13.03195882735253,spring
New York,2011-05-16,20.396463951142643,spring
New York,2011-05-17,10.302922195151286,spring
New York,2011-05-18,9.985239624948127,spring
New York,2011-05-19,8.555115598660105,spring
New York,2011-05-20,4.34197514648238,spring
New York,2011-05-21,18.957891558525198,spring
New York,2011-05-22,7.255718461630934,spring
New York,2011-05-23,7.682638826901555,spring
New York,2011-05-24,3.51327986931293,spring
New York,2011-05-25,10.1890130749941,spring
New York,2011-05-26,8.640563926270222,spring
New York,2011-05-27,8.906060128033461,spring
New York,2011-05-28,14.908954585764814,spring
New York,2011-05-29,11.935924786574905,spring
New York,2011-05-30,7.949995385948084,spring
New York,2011-05-31,19.14671006505263,spring
New York,2011-06-01,16.461475143634324,summer
New York,2011-06-02,32.00365830323407,summer
New York,2011-06-03,32.168750467844966,summer
New York,2011-06-04,27.408363053777798,summer
New York,2011-06-05,32.054554305159115,summer
New York,2011-06-06,23.248614346404867,summer
New York,2011-06-07,16.673374664575213,summer
New York,2011-06-08,28.234867905967693,summer
New York,2011-06-09,24.63776378134687,summer
New York,2011-06-10,19.60915079095603,summer
New York,2011-06-11,25.364310803519732,summer
New York,2011-06-12,30.83776380997555,summer
New York,2011-06-13,16.810921525651494,summer
New York,2011-06-14,27.500876448039996,summer
New York,2011-06-15,21.417410717575194,summer
New York,2011-06-16,31.55306759075195,summer
New York,2011-06-17,24.16491211246988,summer
New York,2011-06-18,22.254711503337912,summer
New York,2011-06-19,26.819846411734638,summer
New York,2011-06-20,19.969673039383462,summer
New York,2011-06-21,29.532153032400586,summer
New York,2011-06-22,28.69765284768387,summer
New York,2011-06-23,36.59079917353605,summer
New York,2011-06-24,16.530382839651644,summer
New York,2011-06-25,26.5989268072095,summer
New York,2011-06-26,18.159112474216393,summer
New York,2011-06-27,34.25582754110648,summer
New York,2011-06-28,31.399939348933355,summer
New York,2011-06-29,26.166845833696193,summer
New York,2011-06-30,25.091425780950953,summer
New York,2011-07-01,24.841256017533418,summer
New York,2011-07-02,25.034268278092735,summer
New York,2011-07-03,31.157699632360618,summer
New York,2011-07-04,24.631306038691243,summer
New York,2011-07-05,28.100954949978114,summer
New York,2011-07-06,28.311374637724622,summer
New York,2011-07-07,24.06018415719677,summer
New York,2011-07-08,25.415211557601797,summer
New York,2011-07-09,25.450344405607737,summer
New York,2011-07-10,24.688948851841992,summer
New York,2011-07-11,19.63122323730831,summer
New York,2011-07-12,17.489480559256158,summer
New York,2011-07-13,29.073198835127684,summer
New York,2011-07-14,30.87199088383386,summer
New York,2011-07-15,27.44357280216097,summer
New York,2011-07-16,3.6197371150580935,summer
New York,2011-07-17,35.39925978872625,summer
New York,2011-07-18,25.93912593543506,summer
New York,2011-07-19,26.881804150040473,summer
New York,2011-07-20,22.733281953773197,summer
New York,2011-07-21,17.552897552925785,summer
New York,2011-07-22,36.603533976044545,summer
New York,2011-07-23,29.95876759931896,summer
New York,2011-07-24,19.69100088484224,summer
New York,2011-07-25,28.834479016490775,summer
New York,2011-07-26,27.02502003445965,summer
New York,2011-07-27,27.345413602172613,summer
New York,2011-07-28,23.78781560518712,summer
New York,2011-07-29,27.313041520226445,summer
New York,2011-07-30,30.000757869291235,summer
New York,2011-07-31,23.664198232616332,summer
New York,2011-08-01,21.287895879828564,summer
New York,2011-08-02,28.03068108427331,summer
New York,2011-08-03,15.779254649335563,summer
New York,2011-08-04,24.935377438219987,summer
New York,2011-08-05,21.465451832549196,summer
New York,2011-08-06,16.79490463209528,summer
New York,2011-08-07,26.79914338112004,summer
New York,2011-08-08,30.590296945702413,summer
New York,2011-08-09,20.38386003884509,summer
New York,2011-08-10,22.208211080490003,summer
New York,2011-08-11,19.922056657124983,summer
New York,2011-08-12,13.977535910751378,summer
New York,2011-08-13,22.54009223467893,summer
New York,2011-08-14,23.387558403640206,summer
New York,2011-08-15,22.801011532634128,summer
New York,2011-08-16,17.72606471783525,summer
New York,2011-08-17,32.31666441090917,summer
New York,2011-08-18,30.536073688173868,summer
New York,2011-08-19,31.291424838482524,summer
New York,2011-08-20,24.79090176787208,summer
New York,2011-08-21,26.85089814416684,summer
New York,2011-08-22,30.731261096650943,summer
New York,2011-08-23,19.716687833521583,summer
New York,2011-08-24,24.748184667223434,summer
New York,2011-08-25,23.79301509426053,summer
New York,2011-08-26,18.311773212484262,summer
New York,2011-08-27,28.87674643218503,summer
New York,2011-08-28,19.615552026972512,summer
New York,2011-08-29,31.65548130620504,summer
New York,2011-08-30,24.900706509122553,summer
New York,2011-08-31,21.957991376521424,summer
New York,2011-09-01,11.071242678261077,autumn
New York,2011-09-02,16.1951431838989,autumn
New York,2011-09-03,12.65114746463709,autumn
New York,2011-09-04,4.986001230882355,autumn
New York,2011-09-05,12.992088746085809,autumn
New York,2011-09-06,11.949320426555271,autumn
New York,2011-09-07,6.814792152786097,autumn
New York,2011-09-08,10.322595797316918,autumn
New York,2011-09-09,8.307152082854444,autumn
New York,2011-09-10,15.101484199167722,autumn
New York,2011-09-11,12.667292778426203,autumn
New York,2011-09-12,15.75329061872802,autumn
New York,2011-09-13,17.58982527878979,autumn
New York,2011-09-14,14.071012386432388,autumn
New York,2011-09-15,14.392838629116126,autumn
New York,2011-09-16,8.134933450359014,autumn
New York,2011-09-17,13.854486901572493,autumn
New York,2011-09-18,17.18965978254363,autumn
New York,2011-09-19,20.276721388368728,autumn
New York,2011-09-20,13.735216003102284,autumn
New York,2011-09-21,13.981600598752008,autumn
New York,2011-09-22,11.071446880500456,autumn
New York,2011-09-23,18.29109957851358,autumn
New York,2011-09-24,19.820849612153964,autumn
New York,2011-09-25,13.115237194749385,autumn
New York,2011-09-26,18.919526606037607,autumn
New York,2011-09-27,12.235409345504918,autumn
New York,2011-09-28,17.615366713071992,autumn
New York,2011-09-29,11.801497126526211,autumn
New York,2011-09-30,18.74103619875896,autumn
New York,2011-10-01,19.634646239112865,autumn
New York,2011-10-02,18.36211215472455,autumn
New York,2011-10-03,10.429260837516459,autumn
New York,2011-10-04,8.57961157730908,autumn
New York,2011-10-05,11.880146833674594,autumn
New York,2011-10-06,20.61244467264882,autumn
New York,2011-10-07,19.144533943451844,autumn
New York,2011-10-08,13.627551320944445,autumn
New York,2011-10-09,19.713615354176603,autumn
New York,2011-10-10,26.733400131921343,autumn
New York,2011-10-11,14.501345872044869,autumn
New York,2011-10-12,14.088470809066573,autumn
New York,2011-10-13,16.496396494567055,autumn
